"symbol","RO","RA","RA-RO","PRA-RO","FDR"
"TP53I3",5.19276952331084,5.76661267026627,0.573843146955435,0.000467312358582912,0.0237852000468281
"LOC285847",2.93169199071639,3.80654926181036,0.874857271093968,0.00047068474099229,0.0239000773222341
"P2RX7",7.62736501837684,8.60418331973933,0.976818301362487,0.000483319192392137,0.0242542474346106
"EFCAB2",5.1375176349902,5.68349289489724,0.545975259907033,0.000485635730846342,0.0242568821458634
"CALML4",4.46561150930458,5.03757615511455,0.571964645809973,0.000484846532142474,0.0242568821458634
"SNORD104",8.04427616016022,9.09679667126296,1.05252051110275,0.000500395908622403,0.0247632414086856
"CDK2AP1",8.2605864072618,8.83892738595654,0.578340978694746,0.000527822492637681,0.0255652037615497
"JDP2",6.26076047693822,6.93436543364453,0.673604956706304,0.000528532073285726,0.0255652037615497
"PTOV1-AS2",6.3583065607927,7.32130071802273,0.962994157230022,0.000529891292879809,0.02557322212574
"GYS2",2.05279961791927,2.84945596679645,0.796656348877185,0.000534185897319552,0.0257225514781199
"USP21",7.13164006478958,7.51135035935277,0.379710294563187,0.000537523930252779,0.0257605552219288
"LOC100506860",7.51367609602656,8.21192747821086,0.698251382184301,0.000538581703351882,0.0257605552219288
"CTHRC1",4.32814223930632,5.09799348996223,0.769851250655901,0.000536686677165594,0.0257605552219288
"ZNF605",5.19354592675177,5.70254583733513,0.508999910583354,0.000557062764128802,0.0262923808584845
"CCDC117",5.79681174090255,6.3552366969503,0.558424956047748,0.000556660830275865,0.0262923808584845
"GKAP1",6.36958539787871,6.80679767852223,0.437212280643524,0.000561218697828104,0.0264063838797438
"LOC283440",4.9930990611966,5.93083102772299,0.937731966526387,0.000561942834103191,0.0264063838797438
"C8orf88",3.551855420504,4.32424468830809,0.772389267804089,0.000573475342581519,0.02671397748008
"LOC646762",6.36000650103926,6.89445002854096,0.534443527501696,0.000580997877769389,0.0268046156599872
"ARL6IP6",5.78320567241226,6.34123870114106,0.558033028728797,0.00058514438771524,0.0268046156599872
"ZNF701",4.33501201275503,4.9592536826801,0.624241669925067,0.000587429935559628,0.0268046156599872
"MMP19",2.1411545138674,2.8397331911189,0.698578677251502,0.000579917901563047,0.0268046156599872
"CDK11A",4.48170586443729,5.22495290585966,0.743247041422376,0.000587026168430013,0.0268046156599872
"PROK2",1.51236577193877,2.73336115010032,1.22099537816155,0.0005866718270405,0.0268046156599872
"MIR6717",7.41152234159023,8.84215599716359,1.43063365557337,0.000582998379495182,0.0268046156599872
"ZNF568",5.39745414066786,5.65759891284378,0.260144772175918,0.000609288510327953,0.0274988556746623
"CERS1",6.96481378723799,7.53629351939832,0.571479732160332,0.000612140851074012,0.0274988556746623
"C3orf62",4.8274057497687,5.41849431669031,0.591088566921605,0.000610584453910954,0.0274988556746623
"ANO2",4.62909908902088,5.35953906994657,0.730439980925688,0.000608348454240811,0.0274988556746623
"LOC339666",2.86893472464649,3.76370229135897,0.894767566712478,0.000618040070285483,0.0277057795524631
"LINC01004",4.83776796476079,5.38764679620294,0.549878831442152,0.000648454995020234,0.0285320197808903
"CCDC146",5.18182093474012,5.65816784193719,0.476346907197066,0.000668885475927405,0.0290514286102524
"PPP4R2",6.75327539843396,7.2564217090245,0.503146310590546,0.000669750127565088,0.0290514286102524
"TRIP10",5.91681399170656,6.67555114665019,0.758737154943629,0.000674161016917764,0.0291248432873263
"SRGAP1",5.80075725759361,6.24968922329573,0.448931965702123,0.000682265281033966,0.0293565872329234
"LINC01134",1.37087499729809,2.40729661099051,1.03642161369242,0.000685140494119952,0.0294212234629305
"LOC102724484",3.44568431504722,5.3369430480258,1.89125873297858,0.000701869132178662,0.029840578897469
"POLDIP3",8.01361237939526,8.40986608524897,0.396253705853711,0.000708042858439368,0.0298443981053906
"RND2",6.65022628756113,7.29782452932354,0.64759824176241,0.000710110639264473,0.0298443981053906
"SH2D7",3.26225994309483,4.1282034461333,0.865943503038472,0.000710315616658073,0.0298443981053906
"SPDYA",2.61667761287284,3.50231526270595,0.885637649833104,0.000704303181068763,0.0298443981053906
"SNORA25",6.55666814719715,7.61574423135309,1.05907608415594,0.0007128693863667,0.0298930826048251
"ITSN2",7.22230492093244,7.46269745397044,0.240392533037998,0.000715656398127375,0.0299513384747527
"SASH1",8.42317198922215,9.00435108358682,0.581179094364662,0.000721874213755545,0.0299773656053369
"ZNF790",5.50200815712055,5.87776613176953,0.375757974648979,0.000731103691553368,0.0300211883316907
"LOC389765",6.41348532259992,7.05895220246838,0.645466879868457,0.000729763533536535,0.0300211883316907
"LINC00906",0.506984233885723,1.23797661599494,0.730992382109214,0.000726342554296476,0.0300211883316907
"LINC01193",0.235661745676089,0.851892256762549,0.61623051108646,0.000733275651479296,0.0300432708602263
"MGC16025",4.52869160198019,5.41810670864625,0.889415106666065,0.00074714872150306,0.0304370775748433
"ITPKB-IT1",4.40779984990782,5.54018038325555,1.13238053334773,0.000746700242260664,0.0304370775748433
"POLE2",3.49544186830487,4.19389345256864,0.698451584263769,0.000751038097252061,0.0304796294468128
"MRPL45P2",4.88317718547644,5.63097123453568,0.74779404905924,0.000753143306930818,0.0305072869204415
"LOC108783645",1.26758504043002,2.33702680457224,1.06944176414222,0.00075849392187856,0.0306083008625495
"TSPAN10",1.78654987895818,2.94040741158085,1.15385753262267,0.000757507413170132,0.0306083008625495
"LOC727993",1.02261636276375,1.92218617965081,0.89956981688706,0.000769724835906222,0.0310031274131551
"SERPINA5",2.44424023536613,4.52986492996998,2.08562469460384,0.000776857567644759,0.0311379793221317
"CARS2",7.18735073500839,7.53654025436461,0.349189519356219,0.000780028695220337,0.0311447213079742
"BCAT2",6.76589754289274,7.49322649018636,0.727328947293617,0.000781960988598569,0.0311447213079742
"N4BP2L2-IT2",5.75797060063186,6.29221513497823,0.53424453434637,0.000788763514841591,0.0312487753353823
"MIR1914",5.92558929963984,7.1185609416286,1.19297164198876,0.000788948453259373,0.0312487753353823
"ARID1B",7.88460903415148,8.03309354897694,0.148484514825458,0.000797019276831544,0.0315102012249932
"ZHX3",8.00315661568485,8.41866322657479,0.415506610889944,0.000799076359105779,0.0315333484768299
"IHH",0.665363857092351,1.61957148957964,0.954207632487293,0.000801681928823064,0.0315780153875379
"MFSD11",6.08850458091547,6.32378833702686,0.235283756111388,0.000816488524885181,0.0317526608189468
"SALRNA2",1.09562663101188,2.08072219914442,0.985095568132544,0.000816324743347969,0.0317526608189468
"KLK14",3.46353785869135,4.39231851818811,0.928780659496759,0.00082612012921943,0.0320401833800325
"SMTN",6.49209809251757,7.50547372780071,1.01337563528314,0.000827825908509575,0.0320401833800325
"CEACAM16",0.729474815147968,1.96465264343222,1.23517782828425,0.000828367630788594,0.0320401833800325
"PRSS8",3.69104193096513,3.78386423930484,0.0928223083397084,0.000839568883871029,0.0322985314965681
"KMT2E-AS1",5.59746679614779,6.24003483038284,0.642568034235047,0.000839261056147495,0.0322985314965681
"DFFB",5.3978767356775,5.83652256629562,0.438645830618115,0.000843082392248261,0.0323755725826089
"LOC101927550",5.14448805763606,5.83376222063588,0.689274162999819,0.00084986040912661,0.0325774755756082
"STAG1",6.52845850317109,7.01371767217458,0.485259169003492,0.000858126849149892,0.0327053197147735
"PROX2",4.14881651305294,4.68151540069537,0.532698887642431,0.000858798513716023,0.0327053197147735
"ADORA2A-AS1",3.15371409423634,4.33159037276393,1.17787627852759,0.000861666605538415,0.0327372198997822
"FAM13B",7.2390865562209,7.71104632763977,0.471959771418876,0.000876425033451777,0.033180274941351
"NCOA6",7.08462650987308,7.3249196739841,0.240293164111018,0.00088468448311244,0.0333750336340376
"HSPB2",6.06269195955039,6.73379366813154,0.671101708581157,0.000886886615846807,0.0333993082677775
"KIZ-AS1",4.65840523009349,5.38535693687113,0.726951706777633,0.000890456814228493,0.0334124593218869
"SIRT1",6.01977939470306,6.49561390528127,0.475834510578208,0.000897425238237899,0.0335017909494106
"RASSF3",5.61462153385366,6.15803775193699,0.543416218083324,0.000908806174657817,0.0338088519280689
"PCDHGA1",3.68731973375503,4.23246062964348,0.545140895888446,0.000932037530411394,0.0344547527805705
"SH2D4A",3.8558689433407,4.40523764900223,0.549368705661537,0.000933340704236994,0.0344547527805705
"LINC01089",6.78255314094926,7.45296112383725,0.670407982887991,0.000944173837324201,0.0347028421718404
"ASXL2",6.91837125885293,7.19330929213028,0.274938033277355,0.000958980103950682,0.0349473225636993
"CIPC",8.32799123996867,8.70256959825117,0.374578358282497,0.00096422154474559,0.0349696070197163
"PLOD1",7.68485114828645,8.28312135172431,0.598270203437855,0.000962709258676784,0.0349696070197163
"SLC4A9",3.31413442412365,4.41244564740864,1.09831122328499,0.000964487481269944,0.0349696070197163
"TSPAN1",3.35355495533952,4.08271798979506,0.729163034455547,0.000970236432634143,0.0350594035050328
"IL17RB",7.03339820750859,7.66513612877574,0.631737921267154,0.000973651003064183,0.0351235584068339
"TRIM4",6.21359469081511,6.54563789529435,0.332043204479231,0.000992118189680184,0.0355246094417417
"PROC",3.77891619885483,4.47913538543714,0.700219186582308,0.000993057730800975,0.0355246094417417
"INTS6-AS1",5.06510636665799,5.68231267281458,0.617206306156595,0.000996255535610609,0.0355796060284402
"RGS9BP",3.73611182945504,4.32837179111792,0.592259961662886,0.00100461017444281,0.0357000532730997
"ZNF704",6.6796858510508,7.20962354692295,0.529937695872158,0.0010097460504894,0.0357664877667736
"DONSON",5.61070644882938,6.05563203542698,0.444925586597606,0.00101462012841937,0.0358175949123068
"FAM151A",4.27529600659255,5.31490194212364,1.03960593553108,0.00101956376321735,0.0358739118525802
"CTRB1",2.43637742576659,2.81757705073097,0.381199624964378,0.00102441121223569,0.0359853827144038
"SDHAF2",7.2298731738068,7.46278051933184,0.232907345525037,0.00103180272851907,0.036038171643657
"SNORA26",8.46974412189674,9.48050150420248,1.01075738230573,0.00103104228805422,0.036038171643657
"CMTM1",5.46599718708086,5.97025723061908,0.504260043538215,0.00104941313038464,0.0362760592766726
"SERHL2",4.98201045154735,5.76809216246689,0.786081710919534,0.00104961530481319,0.0362760592766726
"MRPS5",6.9225930810989,7.21935297109828,0.296759889999377,0.00107412851862435,0.0364894970602247
"SMPD4",6.82838245887629,7.12997806555809,0.301595606681797,0.00106651691398181,0.0364894970602247
"TAF3",6.71142929743746,7.07427614133974,0.362846843902278,0.00106814127201576,0.0364894970602247
"CXXC1",7.46536078841029,7.86420384619244,0.398843057782153,0.00106808904546283,0.0364894970602247
"TMCC2",8.66487879411386,9.14399752448513,0.479118730371273,0.0010751202527758,0.0364894970602247
"COL6A6",2.71451448501662,3.24021469127132,0.5257002062547,0.00108047931036199,0.0364894970602247
"FAM173B",5.95221195190517,6.52228861984186,0.570076667936687,0.00106861152078022,0.0364894970602247
"MLANA",3.87910430971332,4.64218412065516,0.763079810941841,0.00108013360365997,0.0364894970602247
"SLC25A25-AS1",5.1600636404736,5.9363557895895,0.776292149115897,0.00106146487991381,0.0364894970602247
"LOC149684",3.79288868271431,5.19763374785895,1.40474506514463,0.00108099172565047,0.0364894970602247
"PCMTD2",7.35370858939837,7.69181715597968,0.33810856658131,0.00108509862904699,0.0365015595340957
"NHEJ1",4.95990162752725,5.46317656466628,0.503274937139022,0.00108811740909713,0.0365457364296761
"ZNF558",5.75632941030503,6.08213504882041,0.325805638515382,0.00111534939827567,0.0371690620625989
"NCOA5",6.7333176113417,7.23532555793445,0.502007946592758,0.001114752596903,0.0371690620625989
"JMJD6",6.48410080044417,7.21020916566024,0.726108365216075,0.00113071806960316,0.0374482639806129
"RNU11",10.2971194501546,11.6347344757482,1.33761502559357,0.00113674612966692,0.037589808744603
"ST8SIA6-AS1",1.33112993887729,2.72098514217204,1.38985520329475,0.00114209737380571,0.0376505577321672
"WASH7P",2.86615943746803,3.52865277322974,0.662493335761708,0.00115308562749733,0.0379263176495377
"DHFR",3.55694075900106,4.28814578440656,0.731205025405496,0.00115400219840856,0.0379263176495377
"PIWIL4",4.38571595479529,4.88498829155113,0.499272336755835,0.00115765597681307,0.0379881351778719
"LINC01530",4.51631472130575,5.27287120006146,0.756556478755704,0.00117323500750172,0.0383232922877237
"DDX56",7.45307236027134,7.80398921379882,0.350916853527472,0.00121471990680509,0.0389429011755413
"RAB29",6.16161411814217,6.66697354578073,0.505359427638562,0.00122855148379064,0.0389429011755413
"POGK",7.46727746531997,8.05587246291269,0.588594997592724,0.00122235690505381,0.0389429011755413
"HVCN1",5.73182096236039,6.44049576428475,0.708674801924363,0.00122744217834695,0.0389429011755413
"KCTD14",0.804339810477407,1.80110778997288,0.996767979495476,0.00122038290667074,0.0389429011755413
"HEATR9",3.7558784173364,4.92244629688425,1.16656787954785,0.00120323876499877,0.0389429011755413
"CXCR2",2.03806317110182,3.2355405619013,1.19747739079948,0.00121100723631019,0.0389429011755413
"CXCR1",2.06070520306857,3.3398971168864,1.27919191381783,0.00121732612659778,0.0389429011755413
"MOB3A",7.08788465477155,7.5293697888901,0.441485134118555,0.00123173706542911,0.0389862065554134
"OVCH2",1.84267108445356,2.7340579846998,0.891386900246235,0.0012378786445997,0.0391019406985997
"GPR141",1.48919789575127,2.39598880867434,0.906790912923062,0.0012450436587075,0.0392301110967646
"LMNTD1",1.68128670991144,2.60961005998676,0.928323350075329,0.00124708526736159,0.0392301110967646
"PCP2",4.05868118040999,5.25630870099759,1.1976275205876,0.0012485969650921,0.0392301110967646
"BRI3",7.64273400355834,7.95729286846788,0.31455886490954,0.00125536412384214,0.0393274012363879
"OLAH",1.60080750651621,2.72814882007928,1.12734131356307,0.00128671611074074,0.0399590620593517
"CTNS",6.01215768004487,6.79112441842974,0.778966738384872,0.00129937027098512,0.0402936413410552
"PAPOLA",7.20721530751451,7.76178741529841,0.554572107783899,0.0013098710332131,0.040385491366461
"C17orf67",4.90730146216655,5.57194235184324,0.664640889676689,0.00130733211604327,0.040385491366461
"ZIC5",4.08215280217461,5.10544080629658,1.02328800412196,0.00130866285444129,0.040385491366461
"GEMIN7",5.00275535478756,5.44122284604424,0.43846749125668,0.00132059237609764,0.0404789607877655
"SLC6A9",6.2828825570232,7.34154456154491,1.05866200452172,0.00131717246839609,0.0404789607877655
"MND1",2.64519851136486,3.50486819468937,0.859669683324517,0.00132618073580928,0.0405383749028835
"DDIT4",9.18395654742869,10.0496255828033,0.865669035374591,0.00133426354423708,0.0406694156840855
"LOC100288866",1.15008535064508,2.34393997057679,1.1938546199317,0.0013556110189056,0.0410863266097725
"MSL2",6.87882166743329,7.17488343863402,0.296061771200736,0.00136769947142183,0.0411676341674284
"ZNF202",5.38430524397326,5.78602404896034,0.401718804987077,0.00137402162291397,0.0411676341674284
"ERI3-IT1",5.56174620308195,6.3626904544169,0.800944251334952,0.00137699363308687,0.0411676341674284
"LINC00926",3.16011962078745,4.29590836789167,1.13578874710422,0.00137376584837465,0.0411676341674284
"SNORA71B",9.01926284223709,9.9624446185725,0.943181776335408,0.00138691681978807,0.0413335933441152
"SCML2",2.82746607081212,3.26590711777024,0.43844104695812,0.00142209584831216,0.0414722380748248
"PDZD9",3.52832238238206,4.27109007525948,0.742767692877422,0.00140094319394112,0.0414722380748248
"NPNT",4.08134453100471,4.96224869033965,0.880904159334938,0.00142253570025183,0.0414722380748248
"C9orf153",2.25817618315779,3.14913774280254,0.890961559644748,0.00142032821448083,0.0414722380748248
"FOXD2-AS1",1.83646610843306,2.73744259392506,0.900976485491999,0.00141126333090666,0.0414722380748248
"SERTAD4-AS1",3.81225776550455,4.96922630227,1.15696853676545,0.00140878427355669,0.0414722380748248
"OPTC",2.31465326634264,3.59014398692653,1.27549072058388,0.00142470196658932,0.041476614410014
"LINC00304",3.69674460792421,3.75385510172119,0.0571104937969786,0.00143462447319157,0.0415891195869429
"COBL",8.53719673125113,9.0808855600985,0.543688828847378,0.00144739243392646,0.0417284250074064
"TRIM8",9.52586190685179,9.92957709443201,0.403715187580216,0.00146951467556005,0.0422101346754701
"ZBTB34",5.60548427986196,6.00370648462538,0.398222204763417,0.00147248721375671,0.0422388969429435
"COLGALT1",7.25143753880585,7.6646434246288,0.413205885822944,0.00149071795688538,0.0424666175988679
"NAA11",0.461677513388524,1.61541726014332,1.1537397467548,0.00149299106789699,0.0424666175988679
"MTHFD2L",5.45279987395113,5.86646370450853,0.413663830557398,0.0015095926570969,0.0427291752569954
"AKT1S1",7.15624977593163,7.42905989299602,0.272810117064391,0.00152267255442583,0.0429185912690333
"COL8A2",3.76153549343841,4.73419222243425,0.97265672899584,0.00152815895363775,0.0429729528327424
"SPACA6",6.44335752916631,7.32683593980593,0.883478410639621,0.00153993692128279,0.0432474028168382
"EP300",8.12056810996204,8.37801018483361,0.257442074871573,0.00154396486424618,0.0432586628475959
"NT5DC2",6.31739458099594,6.84192520746894,0.524530626473001,0.00154841302987241,0.0432586628475959
"ACP6",5.69404456063795,6.09723723314868,0.403192672510733,0.00155923552690469,0.0434477228485225
"ZNF37A",5.94052090256179,6.25538493301508,0.31486403045329,0.00157845268069119,0.0438691103007145
"DNAJB5-AS1",1.84904302989505,3.01092678617948,1.16188375628443,0.00158787654941115,0.0440168417862639
"ZBTB2",5.33939676814235,5.63295083223877,0.293554064096424,0.00159886587636505,0.0440687980655616
"TMEM100",4.12276046501563,4.79483104244496,0.672070577429325,0.00161164488968004,0.0440687980655616
"CA3-AS1",3.14303312781489,4.03619983761955,0.893166709804663,0.00160720105418864,0.0440687980655616
"NLRP4",0.577627533908898,1.86622588942927,1.28859835552037,0.00161648661935465,0.0440687980655616
"OR7A5",1.96061759103805,4.10594974520744,2.14533215416939,0.00161379009840964,0.0440687980655616
"LOC100996251",4.09266654378459,4.79223412861889,0.699567584834305,0.00163854850080487,0.0443878853037253
"JTB",8.35007392959153,8.70354997463514,0.353476045043603,0.00164375130217061,0.0444726046753937
"ZNF814",5.71232729457241,6.24567964041686,0.533352345844456,0.00164667629143654,0.0444955606215664
"DDIT4L",4.80003107222521,5.62692611288527,0.826895040660053,0.00164881252779823,0.0444971723496985
"PNISR",8.00543607519375,8.45356413073457,0.448128055540813,0.00165700163538747,0.04460581789332
"INTS8",6.37377777527342,6.75800413262408,0.384226357350658,0.00167510730379354,0.0449801996311878
"RNU6-2",5.45399434760639,6.13998261577821,0.685988268171825,0.00168288296467208,0.0451324357534334
"LOC105369509",5.50424410978442,6.29068187332428,0.786437763539862,0.00169754502788639,0.0454687435719369
"MCM8",4.46949714451361,5.10597352351295,0.636476378999334,0.00171453963904951,0.0457523728338143
"CDKN2C",5.25209451572097,5.90446727611042,0.652372760389449,0.00171306672881163,0.0457523728338143
"MGAM",2.50147020037166,3.39732507561499,0.895854875243329,0.00173164668728389,0.0461513995212924
"MAF1",8.56770917814145,8.81133086958057,0.243621691439115,0.00173892172942595,0.0462877202709804
"S100A4",5.38315165115846,6.40290854669587,1.01975689553741,0.00175125202887451,0.0464639625086115
"ZMYND8",8.0686946793233,8.41110631531714,0.342411635993844,0.00179407204923213,0.0470091916596196
"LOC644285",5.64066729923886,6.15213409123255,0.51146679199369,0.0017820286095329,0.0470091916596196
"CAPN10-AS1",4.08919737759149,4.62551502516337,0.53631764757188,0.0017819135801686,0.0470091916596196
"LOC101928324",4.44617596563269,5.1694515245579,0.72327555892521,0.00178651077522965,0.0470091916596196
"LOC105378663",3.85078952245303,4.73936647370428,0.888576951251251,0.00177977209790367,0.0470091916596196
"SNHG10",4.63914854178818,5.11817286176996,0.479024319981784,0.00180246916524919,0.0471321166572451
"KCNMB3",3.74797348086714,4.26408129474836,0.516107813881221,0.00180363709440643,0.0471321166572451
"TOB2",7.97380571095915,8.71398017892643,0.740174467967273,0.00180730597170014,0.0471698481015964
"CNTFR-AS1",4.20210054292894,5.21142129393894,1.00932075101,0.00180948362607393,0.0471698481015964
"ETV4",3.79087542085517,4.65518311942064,0.86430769856546,0.00183103124583581,0.0476157008929244
"RASA4",0.896264665037852,1.68747540409449,0.791210739056634,0.00184292740863677,0.0476568234897762
"RHOQ",6.34943529093696,6.91148071420477,0.562045423267804,0.00184703645614847,0.0476846954004209
"INVS",6.17972057507587,6.55432289896154,0.374602323885666,0.00186879982246464,0.0480404071934834
"MXI1",7.8389775007971,8.43665320372916,0.597675702932059,0.00186978250883727,0.0480404071934834
"CNTD1",2.88613315028395,3.50549370498588,0.619360554701925,0.00186601251422521,0.0480404071934834
"CYB5RL",4.54878265726858,4.91934741283433,0.370564755565749,0.00190608905035435,0.0488560719748721
"RPP38",5.85344399310004,6.20767474883448,0.35423075573444,0.00191876743864754,0.0491222803767497
"BANP",6.56752584788752,7.13781892485493,0.570293076967404,0.0019897350157272,0.0499812927873728
"FAM106B",3.28434055152095,3.94031254288894,0.655971991367985,0.00198480708099633,0.0499812927873728
"UHRF1",3.63857358411454,4.79302368941844,1.1544501053039,0.00199430676372987,0.0499812927873728
